Season,Climate,City,Cooling startegy_building level,Sex,Clo,Met,Air temperature (C),Relative humidity (%),Air velocity (m/s),ThermalSensation
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.3,33.5,54.2,0.26,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,33.6,52.9,0.72,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,33.7,53,0.67,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.67,1.4,33.3,51.3,0.42,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,31,34.2,0.26,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.2,31.2,56.6,0.38,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,32.4,56.1,0.5,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.52,1.1,33.3,50.3,0.68,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,33.7,47.2,0.56,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,33.7,48.2,0.29,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.3,34,47.9,0.29,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,34.2,39.6,1.73,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.6,33.4,43.4,0.47,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,33.5,40.9,0.27,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.57,1.1,33.6,40.8,0.56,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.57,1.1,33.8,39.1,0.24,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.48,1,33.9,37.9,0.36,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.57,1.6,33.9,39.5,0.18,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.5,33.5,40.6,0.38,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.6,33.3,41.3,0.37,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,33.3,42,1.06,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,33.3,42.9,0.34,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.67,1.3,33.2,43.5,0.45,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.69,1.7,33.6,39.5,0.35,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,33.5,39.2,0.18,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.5,33.4,39.2,0.39,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.73,1.5,33.4,40,0.21,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,32.9,41.3,0.37,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,32.9,42,0.28,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,33.2,40.5,0.33,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,33.3,40.6,0.53,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.2,32.7,57.5,0.44,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.1,32.9,56.5,0.6,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.6,32.9,56.5,0.39,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.3,33,56.5,0.51,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.46,1.4,32.9,56.7,0.45,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.4,32.9,56.2,0.52,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,32.9,56.1,0.74,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.65,1.2,33.1,52.7,0.49,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.1,32.9,55.6,0.62,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.1,33.3,54.5,0.34,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.42,1.1,32.9,55.7,0.3,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.1,33,55.5,0.35,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.46,1.1,33.1,54.2,0.43,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.63,1.1,33.1,53.5,0.67,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.1,33,53,0.67,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.45,1.1,33.2,52.9,0.47,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.1,33.4,51,1.02,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.3,33.4,50.7,0.42,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.58,1.3,33.5,46.3,0.29,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.1,33.8,46.1,0.52,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.2,33.8,46.1,0.46,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.52,1.1,33.8,46.3,0.39,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.46,1.3,34.2,43.4,0.15,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.43,1.1,29.4,36.2,0.17,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.46,1.3,33.5,44.3,0.19,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.1,36.5,30.5,0.27,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.47,1.2,36.2,30.2,0.3,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.63,1.1,36.6,28.3,0.49,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.3,37,26.9,0.41,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.59,1.2,35.3,31.8,1.44,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.1,36.6,28.2,0.46,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.1,36.9,28.1,0.49,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.46,1.3,37.2,25.4,0.36,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.2,29.6,59.5,0.42,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.2,28.6,67.3,0.62,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.1,29.3,65.9,0.24,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.1,29.3,66.3,0.38,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.1,28.9,69.6,0.4,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.1,28.8,67.8,0.47,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.1,28.6,67.8,0.51,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.55,1.1,28.6,67.9,0.59,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.63,1.1,29.9,61.3,0.66,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.49,1.1,28,36.3,0.13,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.48,1.2,29.5,63.5,0.41,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.73,1.1,27.2,39.2,0.05,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.73,1.1,24.3,47.8,0.21,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.73,1.3,26.1,41.9,0.17,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,25.7,43.4,0.16,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,24.9,45.3,0.11,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.3,25.5,46.9,0.12,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,24.7,48.6,0.03,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.72,1.1,24.5,46.2,0.16,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,23.6,49.9,0.33,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,26.8,49.1,0.19,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,24.8,49.9,0.2,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,26.6,44.1,0.22,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.66,1.2,25.3,47.3,0.14,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,25.7,46.2,0.03,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,25.7,44.8,0.17,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.3,25.5,44.9,0.12,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.53,1.4,24.9,46.3,0.15,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,24.9,48.1,0.17,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.57,1.2,25.7,46.6,0.1,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,25.5,44.4,0.07,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.59,1.1,24.3,43.4,0.34,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.6,24.1,49.6,0.22,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.73,1.1,24.7,45.9,0.08,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.73,1.1,25.8,46.5,0.06,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.75,1.1,24.9,49.1,0.44,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,26,43.9,0.07,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,25.1,46,0.04,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.65,1.1,25.4,47.4,0.03,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,22.4,46,0.17,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,23.3,50.1,0.09,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,24.1,48.1,0.16,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.3,25.6,46.6,0.08,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.73,1.6,25.9,46.8,0.14,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.1,26.7,43,0.04,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,27,46.3,0.19,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.62,1.2,25.4,51.4,0.33,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,25.1,51.8,0.21,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,26.1,58.1,0.2,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,26.1,58.1,0.2,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,25.6,48.9,0.05,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.3,25.1,50.8,0.16,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,25.9,49,0.11,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.3,26.5,45.6,0.05,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,25.6,46,0.04,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,24.4,47.2,0.09,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,24.6,48.1,0.02,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,24.9,48.4,0.04,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.53,1.1,24.9,48.4,0.04,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.98,1.4,24.7,50.2,0.13,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.59,1.1,24.7,50.2,0.13,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.62,1.1,24,51.1,0.16,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.77,1.3,25,48.6,0.03,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.81,1.3,25.4,46.6,0.03,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,25.4,46.6,0.03,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.67,1.1,24,51.1,0.04,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,25,51.8,0.11,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.3,26,46.8,0.06,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.6,25.2,46.6,0.2,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.2,24.7,48.5,0.17,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.3,24.9,47.5,0.1,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,25.5,43.6,0.08,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.5,25.5,43.6,0.08,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,24.4,47.8,0.11,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.56,1.4,26.3,49.3,0.07,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.5,25.9,48.9,0.07,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,24.7,48.8,0.17,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1,24.7,48.8,0.17,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,25.7,47.8,0.05,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.7,25.6,48,0.08,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.59,1.1,25.6,48,0.08,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.3,25.7,49.6,0.1,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,26.2,48.2,0.2,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,26.2,48.2,0.22,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,24.9,51.4,0.09,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,24.9,51.4,0.09,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.79,1.4,24.6,50.1,0.13,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.62,1.1,25.1,51.1,0.09,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,25.1,51.1,0.09,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.6,25.7,48.1,0.17,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,24.8,43.8,0.08,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,24.2,45.4,0.13,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,24.4,45.8,0.08,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,24.1,45.3,0.28,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,24.7,45.4,0.14,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,26.9,41.7,0.19,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.2,26.5,46.4,0.09,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,26.7,45.2,0.1,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,26.6,44.7,0.1,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.3,26.6,45.2,0.06,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,26.5,43.9,0.1,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,26.6,45.9,0.14,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.4,26.8,43.9,0.08,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.3,26.7,43.4,0.07,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,26.1,47.5,0.12,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.3,26,47.9,0.09,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,27.5,43.5,0.18,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.3,25.8,46.4,0.1,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,25.9,45.5,0.14,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.6,25.3,46.6,0.22,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.6,24.5,47.1,0.1,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.4,24.7,48.8,0.09,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.59,1.1,25.9,47.5,0.15,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.4,26,44.7,0.13,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,25.5,46.2,0.09,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.4,24.6,45.7,0.24,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,25.3,46.3,0.09,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.9,24.8,46.6,0.15,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.7,24.8,45.7,0.1,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.9,25.3,48.3,0.18,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.9,25.6,47.9,0.06,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.9,26,48.2,0.08,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.3,26,47.5,0.11,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.63,1.9,26.1,45.4,0.11,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.9,27,44.8,0.07,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.6,28.7,41.8,0.35,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,25.9,44.2,0.18,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.69,1.4,24.2,47.7,0.16,2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.4,24,47.8,0.12,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.2,23.9,48.6,0.24,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.7,24,50.9,0.08,3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,25.1,49.1,0.15,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.5,25.2,47.3,0.11,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.5,25.4,46.2,0.17,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.6,24.5,47.4,0.13,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.59,1.1,26.9,42.9,0.2,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.57,1.1,24.3,43.9,0.15,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.68,1.1,24.6,45.6,0.15,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,24,43.6,0.16,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.57,1.1,23.5,44.9,0.23,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,23,48.7,0.18,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.3,23.9,49.5,0.21,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.57,1.6,24.1,49.6,0.16,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,24.2,46.1,0.16,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.74,1.1,23.6,46.6,0.13,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.58,1.2,26,45.8,0.09,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,24.5,48.8,0.2,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.63,1.1,24.2,50,0.17,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.57,1.1,24,49.2,0.16,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.3,24,50,0.19,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,22.4,53.2,0.13,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,23,54.1,0.18,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,23.1,53.8,0.16,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.2,24.1,50.9,0.09,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,24.1,49.1,0.07,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.3,24.3,48.5,0.11,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,24.7,49,0.03,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.2,24.4,50,0.16,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,24.3,50,0.16,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,23.9,50.9,0.09,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.57,1.1,25.4,47,0.02,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,25.8,48.1,0.07,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.2,25.9,48.3,0.07,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.3,27,45.6,0.07,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.3,27.5,45.7,0.14,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,27.3,45,0.08,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,26.4,47,0.13,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.56,1.1,26,50.9,0.11,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,26.8,49,0.1,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,27,47.6,0.07,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,27.5,44.6,0.1,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.2,27.5,44.9,0.12,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,27.8,45.1,0.06,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,27.5,45.2,0.08,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,28.2,44.5,0.28,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.3,25.4,50.7,0.3,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Female,0.59,1.1,25.1,49.2,0.17,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.3,25.4,49.4,0.18,0
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,24.5,50.1,0.15,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,25.6,48.4,0.15,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.69,1.1,26.6,47.4,0.11,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,24.8,46.8,0.11,-3
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.2,26.9,40.2,0.09,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.2,25.7,42.8,0.1,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.4,26.2,42.1,0.03,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.2,25.2,42.7,0.08,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,24.4,44.5,0.11,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,26,42.8,0.08,1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.64,1.1,25.3,42.5,0.11,-2
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.1,24.8,44,0.14,-1
Summer,Hot semi-arid,Ahmedabad,Mixed Mode,Male,0.7,1.3,25.6,42.1,0.02,0
Summer,Hot semi-arid,Ahmedabad,Naturally Ventilated,Female,0.86,1.2,29.7,74.6,0.17,1
Summer,Hot semi-arid,Ahmedabad,Naturally Ventilated,Female,0.9,1.1,30.1,73.8,0.41,0
Summer,Hot semi-arid,Ahmedabad,Naturally Ventilated,Female,0.59,1.3,30.2,74.2,0.38,0
